epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.7055068016052246,9.999999747378752e-06,1.3260762691497803,0.8221092820167542,0.6290461421012878
1,0.7528598308563232,9.999999747378752e-06,1.1381150484085083,0.8157560229301453,0.7060348987579346
2,0.7805267572402954,9.999999747378752e-06,1.0099512338638306,0.8246505856513977,0.6999120712280273
3,0.7871774435043335,4.999999873689376e-06,0.9269406199455261,0.8360863924026489,0.6873570084571838
4,0.7975525259971619,4.999999873689376e-06,0.8848835229873657,0.841168999671936,0.6673311591148376
